centroid_75,nlength,Description,Preferred_name,6_gene_present,9_gene_present,eggnog_og,gene_clust,amr_hit,cog_category,6_clust_frac,9_clust_frac
GUT_GENOME144272_03701,326.4306220095694,,,True,True,"2E2XA@1|root,32XYA@2|Bacteria,1MZYV@1224|Proteobacteria,1S5S2@1236|Gammaproteobacteria",489.0,,,0.9642857142857143,0.8928571428571429
GUT_GENOME144273_01172,769.6235597592433,formate transporter,focB,True,True,"1RPXB@1236|Gammaproteobacteria,1MU0W@1224|Proteobacteria,COG2116@2|Bacteria,COG2116@1|root,3XRIU@561|Escherichia",2693.0,,P,0.9010989010989011,0.9010989010989011
GUT_GENOME144273_01464,1020.523864959255,Protease that can act as an efficient and specific deubiquitinating enzyme in vitro. Does not possess desumoylating and deneddylating activities. The physiological substrate is,elaD,True,True,"1N09I@1224|Proteobacteria,1SC0W@1236|Gammaproteobacteria,COG5160@1|root,COG5160@2|Bacteria",2693.0,,O,0.9010989010989011,0.9010989010989011
GUT_GENOME144275_00562,2425.864118401119,Positively regulates the transcription of the maltose regulon whose gene products are responsible for uptake and catabolism of malto-oligosaccharides. Binds and recognizes a DNA motif (called the malT box) 5'-GGA TG GA-3',malT,True,True,"COG2909@1|root,1RN29@1236|Gammaproteobacteria,1MVZZ@1224|Proteobacteria,COG2909@2|Bacteria,3XN8M@561|Escherichia",,,K,,
GUT_GENOME144275_02665,1953.8928919182083,Receptor,fyuA,True,True,"1RNTR@1236|Gammaproteobacteria,1MWKN@1224|Proteobacteria,COG1629@1|root,COG4771@2|Bacteria",760.0,,P,1.0,0.8181818181818182
GUT_GENOME144276_03409,739.6184746749466,,,False,True,"2DU94@1|root,1NT0J@1224|Proteobacteria,33PFH@2|Bacteria,1SJK0@1236|Gammaproteobacteria",2678.0,,,0.3157894736842105,0.7368421052631579
GUT_GENOME144276_04458,213.26104417670683,Hok/gef family,,False,True,"339QC@2|Bacteria,3X2VR@547|Enterobacter,2EFY7@1|root,1SGKV@1236|Gammaproteobacteria,1NHNZ@1224|Proteobacteria",585.0,,,0.0,1.0
GUT_GENOME144276_04792,572.3592233009708,,,True,False,"28PZ6@1|root,2ZAK6@2|Bacteria,1RYMU@1236|Gammaproteobacteria,1QZK9@1224|Proteobacteria",496.0,,,1.0,0.6666666666666666
GUT_GENOME144276_04939,226.75,,,True,False,,,,,,
GUT_GENOME144277_04723,602.9096385542168,"Caudovirales tail fibre assembly protein, lambda gpK",tfaE,True,False,"COG2110@2|Bacteria,COG2110@1|root,1RDMN@1224|Proteobacteria,1S6U8@1236|Gammaproteobacteria,3XQIV@561|Escherichia",1573.0,,J,0.8,0.0
GUT_GENOME144280_04844,2175.6490066225165,Transposase,tnpA,False,True,"COG4644@1|root,COG4644@2|Bacteria,1RPZZ@1236|Gammaproteobacteria,1MUIU@1224|Proteobacteria",368.0,,"L,X",0.0,1.0
GUT_GENOME144284_03711,637.670713201821,,,True,True,"2F942@1|root,1SQM6@1236|Gammaproteobacteria,3XQ8P@561|Escherichia,341FN@2|Bacteria,1NXJQ@1224|Proteobacteria",,,,,
GUT_GENOME144289_04867,486.39299610894943,,,True,False,,610.0,,,0.5,0.0
GUT_GENOME144290_04711,264.49769585253455,Transposase,,False,True,"COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,1S9EI@1236|Gammaproteobacteria,1MT10@122277|Pectobacterium",1791.0,,"L,X",0.0,1.0
GUT_GENOME144296_03830,904.2955804505724,Protein of unknown function (DUF3828),yqhG,True,True,"32RGV@2|Bacteria,2C67P@1|root,1RKYU@1224|Proteobacteria,1S8BB@1236|Gammaproteobacteria,3XPG9@561|Escherichia",,,,,
GUT_GENOME144300_00226,732.0536992840096,"terminal fragment. The intact protein (AC A0A140NCB4) hydrolyzes deaminated glutathione (dGSH, 2-oxoglutaramate) to alpha- ketoglutarate (alpha-KG) and cysteinylglycine, has less activity against alpha-ketoglutaramate (a-KGM) and no activity on glutathione or L-glutamine (By similarity). May function as a metabolite repair enzyme (By similarity)",ybeM,True,True,"COG0388@2|Bacteria,1MUUB@1224|Proteobacteria,1RNVZ@1236|Gammaproteobacteria,3XMHF@561|Escherichia,COG0388@1|root",,,C,,
GUT_GENOME144300_00675,1699.18954248366,ATP-binding,cydD,True,True,"COG4988@2|Bacteria,3XMAN@561|Escherichia,1QU1N@1224|Proteobacteria,COG4988@1|root,1RNPI@1236|Gammaproteobacteria",,,"C,O,P",,
GUT_GENOME144302_04687,832.6657963446476,"Catalyzes the acetyl-CoA-dependent N-acetylation of aromatic amines, and, probably, the O-acetylation of N- hydroxyarylamines. In vitro, catalyzes the N-acetylation of various arylamines such as aminobenzoic acid, aminophenol, aminotoluene, phenetidine, anisidine, aniline, isoniazid and 2- amino-fluorene. N-hydroxyarylamine O-acetyltransferase activity has not been assayed directly, however, NhoA activity is required for the mutagenicity of nitroaromatic compounds, suggesting that it also has O-acetyltransferase activity",nhoA,True,True,"1RDF3@1224|Proteobacteria,3XMHM@561|Escherichia,1RQTF@1236|Gammaproteobacteria,COG2162@2|Bacteria,COG2162@1|root",,,Q,,
GUT_GENOME144302_04865,711.5541176470588,,,True,False,,619.0,,,0.5,0.0
GUT_GENOME144303_04616,263.4,50S ribosomal protein L31 type B,rpmE2,True,True,,172.0,,,0.6666666666666666,1.0
GUT_GENOME144310_00656,550.8699002719854,Protein of unknown function (DUF2713),yjbM,False,True,"2DUZ3@1|root,1NTW1@1224|Proteobacteria,33T3G@2|Bacteria,1SJIW@1236|Gammaproteobacteria",2676.0,,,0.0,0.1111111111111111
GUT_GENOME144321_00087,826.4392433234422,TOBE domain,ycjV,True,False,"COG3842@1|root,1MU3I@1224|Proteobacteria,1RM9E@1236|Gammaproteobacteria,COG3842@2|Bacteria",1887.0,,"E,P",0.7142857142857143,0.0
GUT_GENOME144321_00427,799.790128331688,"Converts o-succinylbenzoyl-CoA (OSB-CoA) to 1,4- dihydroxy-2-naphthoyl-CoA (DHNA-CoA)",menB,True,True,"COG0447@1|root,COG0447@2|Bacteria,1QTZ2@1224|Proteobacteria,1T1TZ@1236|Gammaproteobacteria,3XMUF@561|Escherichia",,,H,,
GUT_GENOME144321_01719,352.71976967370443,Protein of unknown function DUF2620,yhfU,True,True,"3XRPF@561|Escherichia,32N2F@2|Bacteria,1RHR3@1224|Proteobacteria,1T660@1236|Gammaproteobacteria,2CDRP@1|root",,,,,
GUT_GENOME144325_00308,1335.222757955641,,,True,True,,1459.0,,,0.9583333333333334,1.0
GUT_GENOME144325_04871,520.5,,,True,False,,1497.0,,,0.5,0.5
GUT_GENOME144326_04697,441.0,,,False,True,,588.0,,,0.0,1.0
GUT_GENOME144328_03220,837.4033650329188,transcriptional,yiaJ,True,True,"1MUNW@1224|Proteobacteria,1RRE5@1236|Gammaproteobacteria,COG1414@1|root,COG1414@2|Bacteria,3XMNS@561|Escherichia",,,K,,
GUT_GENOME144329_02911,1065.6386397608371,"Catalyzes the NAD-dependent oxidation of glycerol to dihydroxyacetone (glycerone). Allows microorganisms to utilize glycerol as a source of carbon under anaerobic conditions. In E.coli, an important role of GldA is also likely to regulate the intracellular level of dihydroxyacetone by catalyzing the reverse reaction, i.e. the conversion of dihydroxyacetone into glycerol. Possesses a broad substrate specificity, since it is also able to oxidize 1,2-propanediol and to reduce glycolaldehyde, methylglyoxal and hydroxyacetone into ethylene glycol, lactaldehyde and 1,2-propanediol, respectively",gldA,True,True,"1MWAE@1224|Proteobacteria,COG0371@2|Bacteria,COG0371@1|root,3XMX6@561|Escherichia,1RN9F@1236|Gammaproteobacteria",,,C,,
GUT_GENOME144336_00662,293.75835515170183,Could be a 3Fe-4S cluster-containing protein,ydiT,True,True,"COG2440@1|root,1S6ZD@1236|Gammaproteobacteria,1RHTX@1224|Proteobacteria,COG2440@2|Bacteria,3XPQH@561|Escherichia",,,C,,
GUT_GENOME144336_01400,1075.2353618000511,"Can oxidize glucose to gluconolactone. Can also utilize D-arabinose, L- arabinose and 2-deoxy-glucose. Has higher activity towards oligomeric sugars, such as maltose, maltotriose or cellobiose. It may function to input sugar-derived electrons into the respiratory network",yliI,True,True,"1RNGN@1236|Gammaproteobacteria,COG2133@2|Bacteria,COG2133@1|root,1MV2E@1224|Proteobacteria,3XMGG@561|Escherichia",,,G,,
GUT_GENOME144338_04783,471.3730297723292,,,True,True,"2ZPKK@2|Bacteria,1REBZ@1224|Proteobacteria,2921C@1|root,1S3SZ@1236|Gammaproteobacteria,3XQ53@561|Escherichia",754.0,,,1.0,1.0
GUT_GENOME144341_03723,978.8574597072304,"Catalyzes the reduction of 2,3-diketo-L-gulonate in the presence of NADH, to form 3-keto-L-gulonate",dlgD,True,True,"1MWQY@1224|Proteobacteria,1RSGK@1236|Gammaproteobacteria,COG2055@2|Bacteria,COG2055@1|root,3XMM4@561|Escherichia",,,C,,
GUT_GENOME144343_04944,351.0,DNA packaging protein FI,,True,False,"1NGIV@1224|Proteobacteria,3XQY9@561|Escherichia,33CM2@2|Bacteria,2C4NZ@1|root,1SHP5@1236|Gammaproteobacteria",471.0,,,0.5,0.25
GUT_GENOME144348_04493,622.2857142857143,Integrase core domain,,True,False,"1RN62@1236|Gammaproteobacteria,1N5I2@1224|Proteobacteria,COG4584@1|root,COG4584@2|Bacteria",,,"L,X",,
GUT_GENOME144350_04390,767.2587746886401,Belongs to the Nudix hydrolase family. NudC subfamily,nudC,True,True,"COG2816@1|root,COG2816@2|Bacteria,1RP0Y@1236|Gammaproteobacteria,1QGCX@1224|Proteobacteria,3XMM1@561|Escherichia",,,"F,L",,
GUT_GENOME144351_04307,277.15384615384613,,,True,False,,1394.0,,,1.0,0.0
GUT_GENOME144352_04499,451.34023668639054,bubble DNA binding,ybcN,False,True,"2ZWCQ@2|Bacteria,2999H@1|root,1S4XF@1236|Gammaproteobacteria,1REYJ@1224|Proteobacteria,3XQP7@561|Escherichia",259.0,,,0.0,1.0
GUT_GENOME144353_04379,393.3584070796461,,,False,True,,590.0,,,0.0,1.0
GUT_GENOME144354_02575,279.375,,,True,True,,1224.0,,,1.0,1.0
GUT_GENOME144355_02424,627.0932358318099,,,True,True,,1438.0,,,0.6,1.0
GUT_GENOME144355_02754,501.0066518847007,Fimbrial protein,yfcR,True,False,"1SBTB@1236|Gammaproteobacteria,1MZDF@1224|Proteobacteria,COG3539@1|root,3XPZY@561|Escherichia,COG3539@2|Bacteria",973.0,,"N,U",0.1111111111111111,0.0
GUT_GENOME144356_04477,219.0,,,True,False,,,,,,
GUT_GENOME144358_03384,639.4460227272727,protein homooligomerization,,True,True,"COG1357@2|Bacteria,COG1357@1|root",1459.0,,,0.9583333333333334,1.0
GUT_GENOME144363_01495,730.4562173106125,Part of the yadCKLM-htrE-yadVN fimbrial operon. Could contribute to adhesion to various surfaces in specific environmental niches,yadV,True,False,"COG3121@1|root,COG3121@2|Bacteria,1MY06@1224|Proteobacteria,1RR9H@1236|Gammaproteobacteria,3XRFS@561|Escherichia",1902.0,,"M,W",1.0,0.0
GUT_GENOME144370_00138,493.6136724960255,ferredoxin-type protein NapF,napF,True,True,"1S4EB@1236|Gammaproteobacteria,1N09Y@1224|Proteobacteria,COG1149@2|Bacteria,COG1149@1|root,COG1145@2|Bacteria,COG1145@1|root,3XMR9@561|Escherichia",,,"C,R",,
GUT_GENOME144370_03958,1285.7570158619487,"Heme-based oxygen sensor protein displaying phosphodiesterase (PDE) activity toward c-di-GMP in response to oxygen availability. Involved in the modulation of intracellular c-di-GMP levels, in association with DosC which catalyzes the biosynthesis of c-di-GMP (diguanylate cyclase activity). Cyclic- di-GMP is a second messenger which controls cell surface- associated traits in bacteria. Has very poor PDE activity on cAMP but is not active with cGMP, bis(p-nitrophenyl) phosphate or p-nitrophenyl phosphate. Via its PDE activity on c-di-GMP, DosP regulates biofilm formation through the repression of transcription of the csgBAC operon, which encodes curli structural subunits",dosP,False,True,"COG2199@1|root,1MVCZ@1224|Proteobacteria,1RS2H@1236|Gammaproteobacteria,COG3706@2|Bacteria,3XN9P@561|Escherichia",2422.0,,"K,T",0.5,1.0
GUT_GENOME144372_00767,644.9394352748602,Membrane,ychE,True,True,"3XPFF@561|Escherichia,1RPZ3@1236|Gammaproteobacteria,COG2095@1|root,COG2095@2|Bacteria,1MX5T@1224|Proteobacteria",,,"E,U",,
GUT_GENOME144374_04846,1394.7070524412295,type I restriction-modification system,hsdM,False,True,"COG0286@2|Bacteria,1MW3A@1224|Proteobacteria,COG0286@1|root,1RMRA@1236|Gammaproteobacteria",1756.0,,V,0.0,0.3333333333333333
GUT_GENOME144375_02684,1090.675547098002,diacid regulator,cdaR,True,True,"COG3835@2|Bacteria,1NJZ9@1224|Proteobacteria,1RMEP@1236|Gammaproteobacteria,COG3835@1|root,3XNXX@561|Escherichia",,,"K,T",,
GUT_GENOME144376_00914,1051.4659261108338,bacteriocin immunity,cbrA,True,True,"1MXQY@1224|Proteobacteria,1RZ79@1236|Gammaproteobacteria,COG0644@1|root,COG0644@2|Bacteria,3XM79@561|Escherichia",,,C,,
GUT_GENOME144376_03742,3613.098692033294,Tfp pilus assembly protein FimV,,False,True,"COG4643@2|Bacteria,COG4643@1|root,COG4227@2|Bacteria,1MU8I@1224|Proteobacteria,COG4227@1|root,1JD77@118969|Legionellales,1RNU7@1236|Gammaproteobacteria",,,"L,X",,
GUT_GENOME144377_03505,4520.023809523809,cell adhesion,yeeJ,False,True,"1MX9S@1224|Proteobacteria,1RPK7@1236|Gammaproteobacteria,COG1388@2|Bacteria,COG1388@1|root,3XN7T@561|Escherichia",1508.0,,M,0.0,1.0
GUT_GENOME144377_03648,297.0,,,False,True,,37.0,,,0.0,0.9459459459459459
GUT_GENOME144377_04140,254.6818181818182,H gluconate symporter and related permeases,,True,False,"COG2610@1|root,COG2610@2|Bacteria,3XQH8@561|Escherichia,1RZUF@1236|Gammaproteobacteria,1MVK2@1224|Proteobacteria",720.0,,"G,P",1.0,0.0
GUT_GENOME144379_03753,703.873801916933,Peptidase S24-like,,False,True,"COG2932@1|root,COG2932@2|Bacteria,3XQI4@561|Escherichia,1QVMF@1224|Proteobacteria,1TC3U@1236|Gammaproteobacteria",1732.0,,"K,X",0.0,0.3333333333333333
GUT_GENOME144379_04746,1648.6033187226049,"3' exoribonuclease, RNase T-like",,True,True,"COG0847@1|root,COG0847@2|Bacteria,1R9YS@1224|Proteobacteria,1S23K@1236|Gammaproteobacteria",2209.0,,L,1.0,1.0
GUT_GENOME144382_03822,1279.928571428571,Phage late control gene D protein (GPD),vgrG,False,True,"COG3501@2|Bacteria,COG3501@1|root,3XNWQ@561|Escherichia,1RMZS@1236|Gammaproteobacteria,1MU7Q@1224|Proteobacteria",,,"R,U,X",,
GUT_GENOME144383_00830,526.0,"4 iron, 4 sulfur cluster binding",yjjW,False,True,"COG1180@2|Bacteria,COG1180@1|root,3XPBI@561|Escherichia,1RRCB@1236|Gammaproteobacteria,1QIC8@1224|Proteobacteria",2097.0,,O,0.0,1.0
GUT_GENOME144386_03799,268.6666666666667,,,False,True,,1484.0,,,0.0,0.75
GUT_GENOME144386_04118,738.1716569398629,"Catalyzes the dephosphorylation of an unusually broad range of substrate including deoxyribo- and ribonucleoside tri-, di-, and monophosphates, as well as polyphosphate and glucose-1-P (Glu1P)",nagD,True,True,"3XMSZ@561|Escherichia,COG0647@2|Bacteria,COG0647@1|root,1QGX4@1224|Proteobacteria,1RRS1@1236|Gammaproteobacteria",,,"F,G",,
GUT_GENOME144394_02606,2722.5963768115944,"Endopeptidase that degrades small peptides of less than 7 kDa, such as glucagon and insulin",ptrA,True,True,"1QTVC@1224|Proteobacteria,1T1IG@1236|Gammaproteobacteria,COG1025@1|root,COG1025@2|Bacteria,3XNBP@561|Escherichia",,,O,,
GUT_GENOME144395_02261,402.8513406940063,SOS response,yafP,True,True,"COG0454@2|Bacteria,COG0454@1|root,1QUD7@1224|Proteobacteria,1T1U8@1236|Gammaproteobacteria,3XQ3D@561|Escherichia",,,"K,R",,
GUT_GENOME144395_03408,753.0428571428571,Aldo/keto reductase family,,False,True,"1RZ0I@1236|Gammaproteobacteria,COG0667@1|root,1N83Q@1224|Proteobacteria,COG0667@2|Bacteria",1485.0,,"C,H,R",0.2,0.8666666666666667
GUT_GENOME144399_04633,494.5263157894737,Zinc-binding domain of primase-helicase,,True,False,"COG3378@1|root,COG4643@1|root,COG3378@2|Bacteria,3XMRK@561|Escherichia,1RQ3K@1236|Gammaproteobacteria,1MVGY@1224|Proteobacteria,COG4643@2|Bacteria",,,"L,X",,
GUT_GENOME144402_02477,1312.098705501618,Flagellar basal body rod FlgEFG protein C-terminal,flgK,True,True,"COG1256@2|Bacteria,COG1256@1|root,1RMEA@1236|Gammaproteobacteria,1MV2M@1224|Proteobacteria,3XQFS@561|Escherichia",2397.0,,N,0.9705882352941176,1.0
GUT_GENOME144403_00399,946.9447447447448,Type II secretion system,gspK,True,True,"COG3156@2|Bacteria,COG3156@1|root,3XPI1@561|Escherichia,1T072@1236|Gammaproteobacteria,1RC9P@1224|Proteobacteria",128.0,,U,1.0,1.0
GUT_GENOME144409_00576,528.890319956616,May act as a transcriptional regulator of dctA,dctR,True,True,"1SJSE@1236|Gammaproteobacteria,COG2197@2|Bacteria,3XPP2@561|Escherichia,COG2197@1|root,1NQRW@1224|Proteobacteria",,,"K,T",,
GUT_GENOME144409_00625,1078.200417933131,ATPase activity,,True,True,"1RPTT@1236|Gammaproteobacteria,1MV66@1224|Proteobacteria,COG4177@1|root,COG4177@2|Bacteria",,,E,,
GUT_GENOME144409_00670,2279.8772760378733,"Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties",malP,True,True,"COG0058@2|Bacteria,1RN8P@1236|Gammaproteobacteria,1MW4J@1224|Proteobacteria,COG0058@1|root,3XMMY@561|Escherichia",,,G,,
GUT_GENOME144409_01589,1163.013690315619,Oxidative deamination of D-amino acids,dadA,True,True,"1MVIZ@1224|Proteobacteria,1RQ50@1236|Gammaproteobacteria,COG0665@2|Bacteria,COG0665@1|root,3XNX8@561|Escherichia",,,E,,
GUT_GENOME144409_01712,862.6752621838372,"Catalyzes the irreversible transfer of a propylamine group from the amino donor S-adenosylmethioninamine (decarboxy- AdoMet) to putrescine (1,4-diaminobutane) to yield spermidine",speE,True,True,"COG0421@1|root,1MVV5@1224|Proteobacteria,1RMUT@1236|Gammaproteobacteria,COG0421@2|Bacteria,3XPDB@561|Escherichia",,,E,,
GUT_GENOME144409_01964,255.04512834667403,Domain of unknown function (DUF333),yoaF,True,True,"1N8JF@1224|Proteobacteria,COG3042@2|Bacteria,COG3042@1|root,3XPZN@561|Escherichia,1SCRE@1236|Gammaproteobacteria",,,R,,
GUT_GENOME144409_02571,1276.3126807635451,Belongs to the ABC transporter superfamily,yejF,True,True,"COG1123@1|root,COG4172@2|Bacteria,1RMEI@1236|Gammaproteobacteria,1MU09@1224|Proteobacteria",,,"O,P,Q",,
GUT_GENOME144409_03068,1344.9617933723198,"ATPase activity, coupled to transmembrane movement of substances",,True,True,COG1132@1|root,,,V,,
GUT_GENOME144409_03412,346.6473854099419,This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site,rplS,True,True,"1RH3A@1224|Proteobacteria,1S5XX@1236|Gammaproteobacteria,COG0335@1|root,COG0335@2|Bacteria,41G6D@629|Yersinia",,,J,,
GUT_GENOME144409_03667,847.4639932222536,Cupin,ykgD,True,True,"COG4977@2|Bacteria,3XRMX@561|Escherichia,1T2KG@1236|Gammaproteobacteria,1QTVX@1224|Proteobacteria,COG4977@1|root",178.0,,K,1.0,1.0
GUT_GENOME144409_03842,2481.7074305463248,Dicarboxylate transport,ydbH,True,True,"COG2911@1|root,1MUT7@1224|Proteobacteria,1RQ5W@1236|Gammaproteobacteria,3XMNC@561|Escherichia,COG2911@2|Bacteria",,,U,,
GUT_GENOME144409_04047,906.8929699842022,Catalyzes the transfer of palmitoleate from palmitoleoyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)-(palmitoleoyl)-lipid IV(A),lpxL,True,True,"COG1560@2|Bacteria,COG1560@1|root,1RMZ5@1236|Gammaproteobacteria,1MVNI@1224|Proteobacteria",,,"I,M",,
GUT_GENOME144411_00838,304.5952380952381,hmm pf03400,,True,True,"COG1662@2|Bacteria,COG1662@1|root,3XQAS@561|Escherichia,1S5S1@1236|Gammaproteobacteria,1RF0C@1224|Proteobacteria",1912.0,,"L,X",1.0,1.0
GUT_GENOME144411_01796,1021.6314049586776,Phage integrase family,,True,True,"4QAQE@10239|Viruses,4QUYF@35237|dsDNA viruses  no RNA stage",1574.0,,,0.9642857142857143,0.6428571428571429
GUT_GENOME144411_02314,1046.704152249135,,,True,True,,1459.0,,,0.9583333333333334,1.0
GUT_GENOME144412_00507,210.98275862068965,Major facilitator superfamily,,False,True,"COG2814@2|Bacteria,COG0477@1|root,1RMSZ@1236|Gammaproteobacteria,1MW19@1224|Proteobacteria",2667.0,,"E,G,P,R",0.0,0.8
GUT_GENOME144418_00784,1330.1025060630557,"Member of the two-component regulatory system AtoS AtoC. In the presence of acetoacetate, AtoS AtoC stimulates the expression of the atoDAEB operon, leading to short chain fatty acid catabolism and activation of the poly-(R)-3-hydroxybutyrate (cPHB) biosynthetic pathway. Also induces the operon in response to spermidine. Involved in the regulation of motility and chemotaxis, via transcriptional induction of the flagellar regulon. AtoC acts by binding directly to the promoter region of the target genes. In addition to its role as a transcriptional regulator, functions as a post- translational regulator that inhibits polyamine biosynthesis via regulation of ornithine decarboxylase (ODC)",atoC,True,True,"1MU0N@1224|Proteobacteria,COG2204@2|Bacteria,COG2204@1|root,1RMCK@1236|Gammaproteobacteria,3XP3S@561|Escherichia",1119.0,,T,1.0,1.0
GUT_GENOME144426_02721,579.8123966942148,Outer membrane lipoprotein Slp family,slp,True,True,"1MZ8C@1224|Proteobacteria,1S9UB@1236|Gammaproteobacteria,COG3065@1|root,COG3065@2|Bacteria,3XPCY@561|Escherichia",,,M,,
GUT_GENOME144429_02224,698.6245249556625,Belongs to the pirin family,yhaK,True,True,"1MWSY@1224|Proteobacteria,1RMSK@1236|Gammaproteobacteria,COG1741@2|Bacteria,COG1741@1|root,3XMRG@561|Escherichia",,,R,,
GUT_GENOME144429_02932,1784.53125,N-acetylmuramoyl-L-alanine amidase activity,,True,False,"1RK1T@1224|Proteobacteria,1S77T@1236|Gammaproteobacteria,3151W@2|Bacteria,2AF38@1|root",1574.0,,,0.9642857142857143,0.6428571428571429
GUT_GENOME144432_00177,366.0665024630542,,,True,False,"31KQP@2|Bacteria,2AV0U@1|root,1TGFF@1236|Gammaproteobacteria,1QIKD@1224|Proteobacteria,3W28H@53335|Pantoea",1575.0,,,0.9111111111111111,0.022222222222222223
